TIME	CH1	CH2	CH3	CH4
2.98e-05	0.078125	-0.125	-0.0625	-0.046875
2.976e-05	0.078125	-0.125	-0.0625	-0.046875
2.972e-05	0.078125	-0.125	-0.078125	-0.046875
2.968e-05	0.078125	-0.125	-0.0625	-0.046875
2.964e-05	0.078125	-0.125	-0.078125	-0.046875
2.96e-05	0.078125	-0.125	-0.078125	-0.046875
2.956e-05	0.09375	-0.125	-0.078125	-0.046875
2.952e-05	0.09375	-0.125	-0.078125	-0.046875
2.948e-05	0.09375	-0.125	-0.078125	-0.046875
2.944e-05	0.09375	-0.125	-0.078125	-0.046875
2.94e-05	0.09375	-0.125	-0.078125	-0.046875
2.936e-05	0.09375	-0.125	-0.078125	-0.046875
2.932e-05	0.09375	-0.125	-0.078125	-0.046875
2.928e-05	0.09375	-0.125	-0.078125	-0.046875
2.924e-05	0.109375	-0.125	-0.0625	-0.046875
2.92e-05	0.109375	-0.125	-0.078125	-0.046875
2.916e-05	0.109375	-0.125	-0.0625	-0.046875
2.912e-05	0.109375	-0.125	-0.0625	-0.046875
2.908e-05	0.109375	-0.125	-0.0625	-0.046875
2.904e-05	0.109375	-0.125	-0.078125	-0.046875
2.9e-05	0.109375	-0.125	-0.0625	-0.046875
2.896e-05	0.109375	-0.125	-0.078125	-0.046875
2.892e-05	0.140625	-0.125	-0.0625	-0.046875
2.888e-05	0.140625	-0.125	-0.078125	-0.046875
2.884e-05	0.140625	-0.125	-0.0625	-0.046875
2.88e-05	0.140625	-0.125	-0.078125	-0.046875
2.876e-05	0.140625	-0.125	-0.078125	-0.046875
2.872e-05	0.140625	-0.125	-0.078125	-0.046875
2.868e-05	0.140625	-0.125	-0.0625	-0.046875
2.864e-05	0.140625	-0.125	-0.0625	-0.046875
2.86e-05	0.15625	-0.125	-0.078125	-0.046875
2.856e-05	0.15625	-0.125	-0.078125	-0.046875
2.852e-05	0.15625	-0.125	-0.0625	-0.046875
2.848e-05	0.15625	-0.125	-0.078125	-0.046875
2.844e-05	0.15625	-0.125	-0.078125	-0.046875
2.84e-05	0.15625	-0.125	-0.078125	-0.046875
2.836e-05	0.15625	-0.125	-0.0625	-0.046875
2.832e-05	0.15625	-0.125	-0.0625	-0.046875
2.828e-05	0.15625	-0.125	-0.078125	-0.046875
2.824e-05	0.171875	-0.125	-0.0625	-0.046875
2.82e-05	0.171875	-0.125	-0.078125	-0.046875
2.816e-05	0.171875	-0.125	-0.078125	-0.046875
2.812e-05	0.171875	-0.125	-0.078125	-0.046875
2.808e-05	0.171875	-0.125	-0.0625	-0.046875
2.804e-05	0.171875	-0.125	-0.0625	-0.046875
2.8e-05	0.171875	-0.125	-0.078125	-0.046875
2.796e-05	0.171875	-0.125	-0.0625	-0.046875
2.792e-05	0.203125	-0.125	-0.0625	-0.046875
2.788e-05	0.203125	-0.125	-0.078125	-0.046875
2.784e-05	0.203125	-0.125	-0.078125	-0.046875
2.78e-05	0.203125	-0.125	-0.078125	-0.046875
2.776e-05	0.203125	-0.125	-0.0625	-0.046875
2.772e-05	0.203125	-0.125	-0.0625	-0.046875
2.768e-05	0.203125	-0.125	-0.078125	-0.046875
2.764e-05	0.203125	-0.125	-0.0625	-0.046875
2.76e-05	0.203125	-0.125	-0.0625	-0.046875
2.756e-05	0.203125	-0.125	-0.0625	-0.046875
2.752e-05	0.21875	-0.125	-0.078125	-0.046875
2.748e-05	0.21875	-0.125	-0.0625	-0.046875
2.744e-05	0.21875	-0.125	-0.078125	-0.046875
2.74e-05	0.21875	-0.125	-0.078125	-0.046875
2.736e-05	0.21875	-0.125	-0.0625	-0.046875
2.732e-05	0.21875	-0.125	-0.078125	-0.046875
2.728e-05	0.21875	-0.125	-0.078125	-0.046875
2.724e-05	0.21875	-0.125	-0.078125	-0.046875
2.72e-05	0.21875	-0.125	-0.078125	-0.046875
2.716e-05	0.234375	-0.125	-0.0625	-0.046875
2.712e-05	0.234375	-0.125	-0.078125	-0.046875
2.708e-05	0.234375	-0.125	-0.078125	-0.046875
2.704e-05	0.234375	-0.125	-0.078125	-0.046875
2.7e-05	0.234375	-0.125	-0.0625	-0.046875
2.696e-05	0.234375	-0.125	-0.0625	-0.046875
2.692e-05	0.25	-0.125	-0.078125	-0.046875
2.688e-05	0.25	-0.125	-0.0625	-0.046875
2.684e-05	0.25	-0.125	-0.078125	-0.046875
2.68e-05	0.25	-0.125	-0.078125	-0.046875
2.676e-05	0.25	-0.125	-0.078125	-0.046875
2.672e-05	0.25	-0.125	-0.0625	-0.046875
2.668e-05	0.25	-0.125	-0.078125	-0.046875
2.664e-05	0.25	-0.125	-0.0625	-0.046875
2.66e-05	0.25	-0.125	-0.078125	-0.046875
2.656e-05	0.28125	-0.125	-0.078125	-0.046875
2.652e-05	0.25	-0.125	-0.078125	-0.046875
2.648e-05	0.28125	-0.125	-0.078125	-0.046875
2.644e-05	0.28125	-0.125	-0.0625	-0.046875
2.64e-05	0.28125	-0.125	-0.078125	-0.046875
2.636e-05	0.28125	-0.125	-0.0625	-0.046875
2.632e-05	0.28125	-0.125	-0.078125	-0.046875
2.628e-05	0.28125	-0.125	-0.0625	-0.046875
2.624e-05	0.28125	-0.125	-0.0625	-0.046875
2.62e-05	0.28125	-0.125	-0.078125	-0.046875
2.616e-05	0.296875	-0.125	-0.0625	-0.046875
2.612e-05	0.296875	-0.125	-0.078125	-0.046875
2.608e-05	0.296875	-0.125	-0.0625	-0.046875
2.604e-05	0.296875	-0.125	-0.0625	-0.046875
2.6e-05	0.296875	-0.125	-0.078125	-0.046875
2.596e-05	0.296875	-0.125	-0.078125	-0.046875
2.592e-05	0.296875	-0.125	-0.078125	-0.046875
2.588e-05	0.296875	-0.125	-0.078125	-0.046875
2.584e-05	0.3125	-0.125	-0.0625	-0.046875
2.58e-05	0.3125	-0.125	-0.0625	-0.046875
2.576e-05	0.3125	-0.125	-0.078125	-0.046875
2.572e-05	0.3125	-0.125	-0.0625	-0.046875
2.568e-05	0.3125	-0.125	-0.078125	-0.046875
2.564e-05	0.3125	-0.125	-0.078125	-0.046875
2.56e-05	0.3125	-0.125	-0.0625	-0.046875
2.556e-05	0.3125	-0.125	-0.0625	-0.046875
2.552e-05	0.3125	-0.125	-0.078125	-0.046875
2.548e-05	0.328125	-0.125	-0.0625	-0.046875
2.544e-05	0.328125	-0.125	-0.0625	-0.046875
2.54e-05	0.328125	-0.125	-0.078125	-0.046875
2.536e-05	0.328125	-0.125	-0.078125	-0.046875
2.532e-05	0.328125	-0.125	-0.078125	-0.046875
2.528e-05	0.328125	-0.125	-0.078125	-0.046875
2.524e-05	0.328125	-0.125	-0.0625	-0.046875
2.52e-05	0.328125	-0.125	-0.078125	-0.046875
2.516e-05	0.328125	-0.125	-0.078125	-0.046875
2.512e-05	0.359375	-0.125	-0.078125	-0.046875
2.508e-05	0.359375	-0.125	-0.078125	-0.046875
2.504e-05	0.359375	-0.125	-0.078125	-0.046875
2.5e-05	0.359375	-0.125	-0.0625	-0.046875
2.496e-05	0.359375	-0.125	-0.078125	-0.046875
2.492e-05	0.359375	-0.125	-0.078125	-0.046875
2.488e-05	0.359375	-0.125	-0.078125	-0.046875
2.484e-05	0.359375	-0.125	-0.0625	-0.046875
2.48e-05	0.359375	-0.125	-0.0625	-0.046875
2.476e-05	0.375	-0.125	-0.078125	-0.046875
2.472e-05	0.375	-0.125	-0.078125	-0.046875
2.468e-05	0.375	-0.125	-0.078125	-0.046875
2.464e-05	0.375	-0.125	-0.0625	-0.046875
2.46e-05	0.375	-0.125	-0.078125	-0.046875
2.456e-05	0.375	-0.125	-0.0625	-0.046875
2.452e-05	0.375	-0.125	-0.078125	-0.046875
2.448e-05	0.375	-0.125	-0.0625	-0.046875
2.444e-05	0.375	-0.125	-0.078125	-0.046875
2.44e-05	0.390625	-0.125	-0.078125	-0.046875
2.436e-05	0.375	-0.125	-0.0625	-0.046875
2.432e-05	0.390625	-0.125	-0.0625	-0.046875
2.428e-05	0.390625	-0.125	-0.0625	-0.046875
2.424e-05	0.390625	-0.125	-0.078125	-0.046875
2.42e-05	0.390625	-0.109375	-0.078125	-0.046875
2.416e-05	0.390625	-0.125	-0.0625	-0.046875
2.412e-05	0.390625	-0.125	-0.078125	-0.046875
2.408e-05	0.390625	-0.125	-0.0625	-0.046875
2.404e-05	0.421875	-0.125	-0.0625	-0.046875
2.4e-05	0.421875	-0.125	-0.078125	-0.046875
2.396e-05	0.421875	-0.125	-0.0625	-0.046875
2.392e-05	0.421875	-0.125	-0.078125	-0.046875
2.388e-05	0.421875	-0.125	-0.0625	-0.046875
2.384e-05	0.421875	-0.125	-0.078125	-0.046875
2.38e-05	0.421875	-0.125	-0.078125	-0.046875
2.376e-05	0.421875	-0.125	-0.0625	-0.046875
2.372e-05	0.421875	-0.125	-0.078125	-0.046875
2.368e-05	0.421875	-0.125	-0.0625	-0.046875
2.364e-05	0.4375	-0.125	-0.078125	-0.046875
2.36e-05	0.421875	-0.125	-0.078125	-0.046875
2.356e-05	0.4375	-0.125	-0.078125	-0.046875
2.352e-05	0.4375	-0.125	-0.078125	-0.046875
2.348e-05	0.4375	-0.125	-0.0625	-0.046875
2.344e-05	0.4375	-0.125	-0.078125	-0.046875
2.34e-05	0.4375	-0.125	-0.078125	-0.046875
2.336e-05	0.4375	-0.125	-0.078125	-0.046875
2.332e-05	0.4375	-0.125	-0.0625	-0.046875
2.328e-05	0.4375	-0.125	-0.078125	-0.046875
2.324e-05	0.4375	-0.125	-0.078125	-0.046875
2.32e-05	0.453125	-0.125	-0.078125	-0.046875
2.316e-05	0.453125	-0.125	-0.078125	-0.046875
2.312e-05	0.453125	-0.125	-0.078125	-0.046875
2.308e-05	0.453125	-0.125	-0.078125	-0.046875
2.304e-05	0.453125	-0.125	-0.0625	-0.046875
2.3e-05	0.453125	-0.125	-0.078125	-0.046875
2.296e-05	0.453125	-0.125	-0.078125	-0.046875
2.292e-05	0.453125	-0.125	-0.078125	-0.046875
2.288e-05	0.453125	-0.125	-0.0625	-0.046875
2.284e-05	0.453125	-0.125	-0.0625	-0.046875
2.28e-05	0.46875	-0.125	-0.078125	-0.046875
2.276e-05	0.46875	-0.125	-0.0625	-0.046875
2.272e-05	0.46875	-0.125	-0.0625	-0.046875
2.268e-05	0.46875	-0.125	-0.078125	-0.046875
2.264e-05	0.46875	-0.125	-0.078125	-0.046875
2.26e-05	0.46875	-0.125	-0.0625	-0.046875
2.256e-05	0.46875	-0.125	-0.0625	-0.046875
2.252e-05	0.46875	-0.125	-0.078125	-0.046875
2.248e-05	0.46875	-0.125	-0.078125	-0.046875
2.244e-05	0.46875	-0.125	-0.078125	-0.046875
2.24e-05	0.46875	-0.125	-0.078125	-0.046875
2.236e-05	0.5	-0.125	-0.078125	-0.046875
2.232e-05	0.5	-0.125	-0.078125	-0.046875
2.228e-05	0.5	-0.125	-0.078125	-0.046875
2.224e-05	0.5	-0.125	-0.078125	-0.046875
2.22e-05	0.5	-0.125	-0.078125	-0.046875
2.216e-05	0.5	-0.125	-0.078125	-0.046875
2.212e-05	0.5	-0.125	-0.078125	-0.046875
2.208e-05	0.5	-0.125	-0.078125	-0.046875
2.204e-05	0.515625	-0.125	-0.0625	-0.046875
2.2e-05	0.515625	-0.125	-0.0625	-0.046875
2.196e-05	0.515625	-0.125	-0.0625	-0.046875
2.192e-05	0.515625	-0.125	-0.0625	-0.046875
2.188e-05	0.515625	-0.125	-0.0625	-0.046875
2.184e-05	0.515625	-0.125	-0.078125	-0.046875
2.18e-05	0.515625	-0.125	-0.0625	-0.046875
2.176e-05	0.515625	-0.125	-0.078125	-0.046875
2.172e-05	0.53125	-0.125	-0.078125	-0.046875
2.168e-05	0.515625	-0.125	-0.078125	-0.046875
2.164e-05	0.515625	-0.125	-0.078125	-0.046875
2.16e-05	0.53125	-0.125	-0.0625	-0.046875
2.156e-05	0.53125	-0.125	-0.0625	-0.046875
2.152e-05	0.53125	-0.125	-0.078125	-0.046875
2.148e-05	0.53125	-0.125	-0.078125	-0.046875
2.144e-05	0.53125	-0.125	-0.078125	-0.046875
2.14e-05	0.53125	-0.125	-0.078125	-0.046875
2.136e-05	0.53125	-0.125	-0.078125	-0.046875
2.132e-05	0.53125	-0.125	-0.078125	-0.046875
2.128e-05	0.53125	-0.125	-0.078125	-0.046875
2.124e-05	0.5625	-0.125	-0.078125	-0.046875
2.12e-05	0.5625	-0.125	-0.078125	-0.046875
2.116e-05	0.5625	-0.125	-0.078125	-0.046875
2.112e-05	0.5625	-0.125	-0.078125	-0.046875
2.108e-05	0.5625	-0.125	-0.0625	-0.046875
2.104e-05	0.5625	-0.125	-0.0625	-0.046875
2.1e-05	0.5625	-0.125	-0.078125	-0.046875
2.096e-05	0.5625	-0.125	-0.078125	-0.046875
2.092e-05	0.5625	-0.125	-0.0625	-0.046875
2.088e-05	0.5625	-0.125	-0.078125	-0.046875
2.084e-05	0.5625	-0.125	-0.078125	-0.046875
2.08e-05	0.5625	-0.125	-0.078125	-0.046875
2.076e-05	0.5625	-0.125	-0.078125	-0.046875
2.072e-05	0.578125	-0.125	-0.078125	-0.046875
2.068e-05	0.578125	-0.125	-0.0625	-0.046875
2.064e-05	0.578125	-0.125	-0.078125	-0.046875
2.06e-05	0.578125	-0.125	-0.078125	-0.046875
2.056e-05	0.578125	-0.125	-0.0625	-0.046875
2.052e-05	0.578125	-0.125	-0.078125	-0.046875
2.048e-05	0.578125	-0.125	-0.078125	-0.046875
2.044e-05	0.578125	-0.125	-0.0625	-0.046875
2.04e-05	0.578125	-0.125	-0.078125	-0.046875
2.036e-05	0.578125	-0.125	-0.0625	-0.046875
2.032e-05	0.59375	-0.125	-0.078125	-0.046875
2.028e-05	0.59375	-0.125	-0.078125	-0.046875
2.024e-05	0.59375	-0.125	-0.078125	-0.046875
2.02e-05	0.59375	-0.125	-0.0625	-0.046875
2.016e-05	0.59375	-0.125	-0.0625	-0.046875
2.012e-05	0.59375	-0.125	-0.078125	-0.046875
2.008e-05	0.59375	-0.125	-0.078125	-0.046875
2.004e-05	0.59375	-0.125	-0.078125	-0.046875
2e-05	0.59375	-0.125	-0.078125	-0.046875
1.996e-05	0.59375	-0.125	-0.0625	-0.046875
1.992e-05	0.59375	-0.125	-0.078125	-0.046875
1.988e-05	0.609375	-0.125	-0.0625	-0.046875
1.984e-05	0.609375	-0.125	-0.0625	-0.046875
1.98e-05	0.609375	-0.125	-0.0625	-0.046875
1.976e-05	0.609375	-0.125	-0.0625	-0.046875
1.972e-05	0.609375	-0.125	-0.078125	-0.046875
1.968e-05	0.609375	-0.125	-0.0625	-0.046875
1.964e-05	0.609375	-0.125	-0.0625	-0.046875
1.96e-05	0.609375	-0.125	-0.0625	-0.046875
1.956e-05	0.609375	-0.125	-0.078125	-0.046875
1.952e-05	0.609375	-0.125	-0.078125	-0.046875
1.948e-05	0.640625	-0.125	-0.0625	-0.046875
1.944e-05	0.640625	-0.125	-0.0625	-0.046875
1.94e-05	0.640625	-0.125	-0.078125	-0.046875
1.936e-05	0.640625	-0.125	-0.078125	-0.046875
1.932e-05	0.640625	-0.125	-0.0625	-0.046875
1.928e-05	0.640625	-0.125	-0.078125	-0.046875
1.924e-05	0.640625	-0.125	-0.078125	-0.046875
1.92e-05	0.640625	-0.125	-0.078125	-0.046875
1.916e-05	0.640625	-0.125	-0.078125	-0.046875
1.912e-05	0.640625	-0.125	-0.078125	-0.046875
1.908e-05	0.640625	-0.125	-0.078125	-0.046875
1.904e-05	0.640625	-0.125	-0.078125	-0.046875
1.9e-05	0.640625	-0.125	-0.0625	-0.046875
1.896e-05	0.65625	-0.125	-0.078125	-0.046875
1.892e-05	0.640625	-0.125	-0.078125	-0.046875
1.888e-05	0.65625	-0.125	-0.078125	-0.046875
1.884e-05	0.65625	-0.125	-0.078125	-0.046875
1.88e-05	0.65625	-0.125	-0.0625	-0.046875
1.876e-05	0.65625	-0.125	-0.078125	-0.046875
1.872e-05	0.65625	-0.125	-0.078125	-0.046875
1.868e-05	0.65625	-0.125	-0.078125	-0.046875
1.864e-05	0.65625	-0.125	-0.078125	-0.046875
1.86e-05	0.65625	-0.125	-0.078125	-0.046875
1.856e-05	0.65625	-0.125	-0.078125	-0.046875
1.852e-05	0.65625	-0.125	-0.078125	-0.046875
1.848e-05	0.65625	-0.125	-0.0625	-0.046875
1.844e-05	0.65625	-0.125	-0.078125	-0.046875
1.84e-05	0.671875	-0.125	-0.078125	-0.046875
1.836e-05	0.671875	-0.125	-0.078125	-0.046875
1.832e-05	0.671875	-0.125	-0.078125	-0.046875
1.828e-05	0.671875	-0.125	-0.078125	-0.046875
1.824e-05	0.671875	-0.125	-0.078125	-0.046875
1.82e-05	0.671875	-0.125	-0.078125	-0.046875
